neighbourhood,name,href,img,star_rating,review_count,location,category,price_range
Simei,Old Punggol End Seafood,www.yelp.com/biz/old-punggol-end-seafood-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png,4,1,Simei,['Seafood'],
Simei,Traditional Famous Prawn Mee Branch,www.yelp.com/biz/traditional-famous-prawn-mee-branch-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/WBPx3v1ZAzfC57PJjecGuA/348s.jpg,4,1,Bedok South,"['Street Vendors', 'Breakfast & Brunch']",
Simei,Stone Age,www.yelp.com/biz/stone-age-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/iEVncVCk-Cd5oa8TQlHVFA/348s.jpg,3,1,Bedok North,['Chinese'],
Simei,Curry Hopper,www.yelp.com/biz/curry-hopper-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/tAKSAYM410niC1sNVeQvdA/348s.jpg,2,1,Simei,['Indian'],1.0
Simei,Domino’s Pizza,www.yelp.com/biz/dominos-pizza-singapore-3?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png,1,1,Bedok North,['Pizza'],
Simei,Harry’s,www.yelp.com/biz/harrys-singapore-14?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/n5xyOVfGrqB0PEiG0Zc3-g/348s.jpg,3,1,Tampines,"['Cafes', 'Pubs']",4.0
Simei,Boon Keng Road Fish Head Bee Hoon,www.yelp.com/biz/boon-keng-road-fish-head-bee-hoon-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/KQwcwprgpH3UF9svQK4HsA/348s.jpg,3,1,Bedok North,"['Chinese', 'Soup', 'Singaporean']",
Simei,Wingstop,www.yelp.com/biz/wingstop-bedok?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/7uamx4Fxy46GXyvRnbx7LA/348s.jpg,3.5,6,Bedok South,"['American (Traditional)', 'Chicken Wings']",1.0
Simei,Super Kitchen Stall,www.yelp.com/biz/super-kitchen-stall-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/L3yL7q9jmu0jTAX6uUzV5w/348s.jpg,4,1,Changi,['Asian Fusion'],
Simei,Kushimama Tokyo Yakitori,www.yelp.com/biz/kushimama-tokyo-yakitori-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/G81NXSaHqPTGpOfPfkzoew/348s.jpg,2,1,Tampines,"['Japanese', 'Tapas/Small Plates']",
Simei,Enak Enak Hong Kong Tea House,www.yelp.com/biz/enak-enak-hong-kong-tea-house-no-title?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/voKTCiKbxED9UKk4YUyPnA/348s.jpg,3.5,5,Simei,['Asian Fusion'],1.0
Simei,Nando’s,www.yelp.com/biz/nandos-singapore-7?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/4rtNzvBZ6SQU83ESFj11Sw/348s.jpg,2.5,4,Tampines,"['Portuguese', 'Chicken Shop', 'African']",2.0
Simei,Bedok Minced Meat Noodle,www.yelp.com/biz/bedok-minced-meat-noodle-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/1cWzHT_RFLyGNTCX2OdiIA/348s.jpg,5,1,Bedok South,['Chinese'],1.0
Simei,Big Ben’s Place - Great British Pies,www.yelp.com/biz/big-bens-place-great-british-pies-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png,3.5,3,Siglap,"['Cafes', 'Grocery']",
Simei,Kinara Contemporary Indian Cuisine,www.yelp.com/biz/kinara-contemporary-indian-cuisine-singapore-3?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/njIlxydVZR5ythDqh3eupw/348s.jpg,3.5,3,Changi,['Indian'],
Simei,Marine Parade Laksa,www.yelp.com/biz/marine-parade-laksa-singapore-2?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png,5,1,Bedok North,['Chinese'],
Simei,Kungfu Paradise,www.yelp.com/biz/kungfu-paradise-singapore-5?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/2Ql-Wk3ynjLzUa1QbTnalw/348s.jpg,3,1,Bedok North,['Asian Fusion'],
Simei,Shin-Do,www.yelp.com/biz/shin-do-singapore-2?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/DECTphmCGgIAj1warBMXhQ/348s.jpg,4,3,Tampines,['Ramen'],1.0
Simei,Aji Ichi,www.yelp.com/biz/aji-ichi-tampines?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/n6JI2bLgB7GqRJXOMXxcqg/348s.jpg,4,1,Tampines,['Japanese'],
Simei,Botak Jones Favorites,www.yelp.com/biz/botak-jones-favorites-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/b5JHZ_86X6qArVx3XI0UQg/348s.jpg,2,1,Simei,['Singaporean'],
Simei,Pho Street,www.yelp.com/biz/pho-street-bedok?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/eX2gxnZ6y3710kh_GcQL4A/348s.jpg,3.5,3,Bedok North,['Vietnamese'],1.0
Simei,Soon Huat Bak Kut Teh,www.yelp.com/biz/soon-huat-bak-kut-teh-singapore-2?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/i5KMWojHlByoup3Dwx5y9Q/348s.jpg,3.5,2,Simei,['Chinese'],2.0
Simei,Jack’s Place Steak House,www.yelp.com/biz/jacks-place-steak-house-singapore-5?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/lJA1rPP66wg0apje8xNO5w/348s.jpg,2.5,2,Tampines,['Restaurants'],2.0
Simei,FLAVA Contemporary Asian Bistro & Grill,www.yelp.com/biz/flava-contemporary-asian-bistro-and-grill-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/NM8g8cu019HIUmYDyS-3mw/348s.jpg,4,1,Siglap,"['Desserts', 'Halal', 'Asian Fusion']",
