neighbourhood,name,href,img,star_rating,review_count,location,category,price_range
Clarke Quay,Jumbo Seafood,www.yelp.com/biz/jumbo-seafood-singapore-4?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/85hCRe6TJh0e670IadHemA/348s.jpg,4,188,Clarke Quay,['Seafood'],3.0
Clarke Quay,Song Fa Bak Kut Teh,www.yelp.com/biz/song-fa-bak-kut-teh-singapore-11?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/cgE6mZ8dNeuazbEK4ipZLA/348s.jpg,4,136,Clarke Quay,"['Singaporean', 'Chinese']",1.0
Clarke Quay,Hokkaido Ramen Santouka,www.yelp.com/biz/hokkaido-ramen-santouka-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/OMwe1DFAL5onX-DrCT404A/348s.jpg,4.5,59,Clarke Quay,['Ramen'],2.0
Clarke Quay,Talay Thai,www.yelp.com/biz/talay-thai-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/8QiguiAO3TjZ3WQiw8lhhQ/348s.jpg,5,1,Clarke Quay,"['Thai', 'Seafood', 'Asian Fusion']",
Clarke Quay,Bayang Indonesian Restaurant And Bar,www.yelp.com/biz/bayang-indonesian-restaurant-and-bar-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/nDmh43SH84exq4ooWCjvaw/348s.jpg,4,2,Clarke Quay,['Indonesian'],
Clarke Quay,Violet Oon Satay & Grill,www.yelp.com/biz/violet-oon-satay-and-grill-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/-MlEj6uihMDbQ8DEya_l2A/348s.jpg,4,10,Clarke Quay,"['Seafood', 'Singaporean']",
Clarke Quay,FOC,www.yelp.com/biz/foc-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/-R5n8Iv9tuuEenvdj5-VKw/348s.jpg,4.5,43,Clarke Quay,"['Tapas/Small Plates', 'Cocktail Bars', 'Spanish']",4.0
Clarke Quay,Hai Di Lao,www.yelp.com/biz/hai-di-lao-singapore-4?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/7MjbhIIysviniQKS94J9Zg/348s.jpg,4,43,Clarke Quay,"['Hot Pot', 'Szechuan']",3.0
Clarke Quay,Dragon Phoenix,www.yelp.com/biz/dragon-phoenix-singapore?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/QSJ6FnIrcPs_AcvpCmyOOQ/348s.jpg,4,5,Clarke Quay,['Cantonese'],2.0
Clarke Quay,Café Iguana,www.yelp.com/biz/caf%C3%A9-iguana-singapore-2?osq=Restaurants,https://s3-media0.fl.yelpcdn.com/bphoto/_evJ27WYvrWv-bkWH2SlYg/348s.jpg,4,42,Clarke Quay,"['Lounges', 'Tapas/Small Plates', 'Mexican']",2.0
